,Unnamed: 0,Media,OD,Rep,Concentration,t,Species,Blanked OD
0,0,Inulin,0.2006,0.0,10,0.0,AC,0.01
1,1,Inulin,0.2171,0.0,10,0.9441666666666668,AC,0.026499999999999992
2,2,Inulin,0.3615,0.0,10,2.9447222222222216,AC,0.1709
3,3,Inulin,0.7125,0.0,10,4.945277777777778,AC,0.5219
4,4,Inulin,0.7768,0.0,10,6.945277777777778,AC,0.5862
5,5,Inulin,0.7885,0.0,10,8.945277777777777,AC,0.5979
6,6,Inulin,0.7634,0.0,10,10.945,AC,0.5728
7,7,Inulin,0.7596,0.0,10,12.945,AC,0.5690000000000001
8,8,Inulin,0.77,0.0,10,14.945277777777774,AC,0.5794
9,9,Inulin,0.7295,0.0,10,16.946111111111108,AC,0.5389
10,10,Inulin,0.7232,0.0,10,18.946666666666665,AC,0.5326
11,11,Inulin,0.7422,0.0,10,20.947777777777773,AC,0.5516
12,12,Inulin,0.6898,0.0,10,22.946944444444448,AC,0.4992
13,13,Inulin,0.198,1.0,10,0.0,AC,0.01
14,14,Inulin,0.2189,1.0,10,0.9441666666666668,AC,0.030900000000000007
15,15,Inulin,0.3938,1.0,10,2.9447222222222216,AC,0.2058
16,16,Inulin,0.7306,1.0,10,4.945277777777778,AC,0.5426
17,17,Inulin,0.7663,1.0,10,6.945277777777778,AC,0.5783
18,18,Inulin,0.7779,1.0,10,8.945277777777777,AC,0.5899000000000001
19,19,Inulin,0.7449,1.0,10,10.945,AC,0.5569
20,20,Inulin,0.738,1.0,10,12.945,AC,0.55
21,21,Inulin,0.7468,1.0,10,14.945277777777774,AC,0.5588
22,22,Inulin,0.7112,1.0,10,16.946111111111108,AC,0.5232000000000001
23,23,Inulin,0.7053,1.0,10,18.946666666666665,AC,0.5173000000000001
24,24,Inulin,0.7194,1.0,10,20.947777777777773,AC,0.5314000000000001
25,25,Inulin,0.6666,1.0,10,22.946944444444448,AC,0.4786
26,26,Inulin,0.1969,2.0,10,0.0,AC,0.01
27,27,Inulin,0.2153,2.0,10,0.9441666666666668,AC,0.0284
28,28,Inulin,0.3655,2.0,10,2.9447222222222216,AC,0.1786
29,29,Inulin,0.6911,2.0,10,4.945277777777778,AC,0.5042000000000001
30,30,Inulin,0.7517,2.0,10,6.945277777777778,AC,0.5648000000000001
31,31,Inulin,0.7654,2.0,10,8.945277777777777,AC,0.5785
32,32,Inulin,0.7404,2.0,10,10.945,AC,0.5535
33,33,Inulin,0.7359,2.0,10,12.945,AC,0.5489999999999999
34,34,Inulin,0.7413,2.0,10,14.945277777777774,AC,0.5544
35,35,Inulin,0.7043,2.0,10,16.946111111111108,AC,0.5174000000000001
36,36,Inulin,0.6984,2.0,10,18.946666666666665,AC,0.5115000000000001
37,37,Inulin,0.7119,2.0,10,20.947777777777773,AC,0.525
38,38,Inulin,0.6592,2.0,10,22.946944444444448,AC,0.4723000000000001
39,39,Inulin,0.2004,0.0,5,0.0,AC,0.01
40,40,Inulin,0.2224,0.0,5,0.9441666666666668,AC,0.031999999999999994
41,41,Inulin,0.3926,0.0,5,2.9447222222222216,AC,0.2022
42,42,Inulin,0.5225,0.0,5,4.945277777777778,AC,0.33209999999999995
43,43,Inulin,0.537,0.0,5,6.945277777777778,AC,0.3466
44,44,Inulin,0.5237,0.0,5,8.945277777777777,AC,0.33330000000000004
45,45,Inulin,0.5048,0.0,5,10.945,AC,0.3144
46,46,Inulin,0.5042,0.0,5,12.945,AC,0.3138
47,47,Inulin,0.5202,0.0,5,14.945277777777774,AC,0.3298
48,48,Inulin,0.5002,0.0,5,16.946111111111108,AC,0.3098
49,49,Inulin,0.5148,0.0,5,18.946666666666665,AC,0.3244
50,50,Inulin,0.5381,0.0,5,20.947777777777773,AC,0.3477
51,51,Inulin,0.5021,0.0,5,22.946944444444448,AC,0.3117
52,52,Inulin,0.2032,1.0,5,0.0,AC,0.01
53,53,Inulin,0.2236,1.0,5,0.9441666666666668,AC,0.030400000000000007
54,54,Inulin,0.364,1.0,5,2.9447222222222216,AC,0.1708
55,55,Inulin,0.5508,1.0,5,4.945277777777778,AC,0.3576
56,56,Inulin,0.5456,1.0,5,6.945277777777778,AC,0.3524
57,57,Inulin,0.5269,1.0,5,8.945277777777777,AC,0.33370000000000005
58,58,Inulin,0.4942,1.0,5,10.945,AC,0.301
59,59,Inulin,0.4979,1.0,5,12.945,AC,0.3047
60,60,Inulin,0.5116,1.0,5,14.945277777777774,AC,0.3184000000000001
61,61,Inulin,0.4924,1.0,5,16.946111111111108,AC,0.2992
62,62,Inulin,0.5124,1.0,5,18.946666666666665,AC,0.3192
63,63,Inulin,0.5292,1.0,5,20.947777777777773,AC,0.336
64,64,Inulin,0.4978,1.0,5,22.946944444444448,AC,0.30460000000000004
65,65,Inulin,0.235,2.0,5,0.0,AC,0.01
66,66,Inulin,0.2542,2.0,5,0.9441666666666668,AC,0.0292
67,67,Inulin,0.3981,2.0,5,2.9447222222222216,AC,0.17310000000000006
68,68,Inulin,0.5545,2.0,5,4.945277777777778,AC,0.3295
69,69,Inulin,0.5709,2.0,5,6.945277777777778,AC,0.3459
70,70,Inulin,0.5616,2.0,5,8.945277777777777,AC,0.3366
71,71,Inulin,0.5341,2.0,5,10.945,AC,0.30910000000000004
72,72,Inulin,0.535,2.0,5,12.945,AC,0.31000000000000005
73,73,Inulin,0.5481,2.0,5,14.945277777777774,AC,0.32310000000000005
74,74,Inulin,0.5298,2.0,5,16.946111111111108,AC,0.3048000000000001
75,75,Inulin,0.5435,2.0,5,18.946666666666665,AC,0.3185
76,76,Inulin,0.5579999999999999,2.0,5,20.947777777777773,AC,0.3330000000000001
77,77,Inulin,0.5276,2.0,5,22.946944444444448,AC,0.3026
78,78,Inulin,0.2145,0.0,2.5,0.0,AC,0.01
79,79,Inulin,0.2333,0.0,2.5,0.9441666666666668,AC,0.028800000000000013
80,80,Inulin,0.3313,0.0,2.5,2.9447222222222216,AC,0.1268
81,81,Inulin,0.3978,0.0,2.5,4.945277777777778,AC,0.1933
82,82,Inulin,0.3968,0.0,2.5,6.945277777777778,AC,0.1923
83,83,Inulin,0.3757,0.0,2.5,8.945277777777777,AC,0.1712
84,84,Inulin,0.3554,0.0,2.5,10.945,AC,0.1509
85,85,Inulin,0.3436,0.0,2.5,12.945,AC,0.13910000000000006
86,86,Inulin,0.3395,0.0,2.5,14.945277777777774,AC,0.13500000000000004
87,87,Inulin,0.3342,0.0,2.5,16.946111111111108,AC,0.1297
88,88,Inulin,0.337,0.0,2.5,18.946666666666665,AC,0.13250000000000006
89,89,Inulin,0.3461,0.0,2.5,20.947777777777773,AC,0.14160000000000006
90,90,Inulin,0.3371,0.0,2.5,22.946944444444448,AC,0.13260000000000002
91,91,Inulin,0.2143,1.0,2.5,0.0,AC,0.01
92,92,Inulin,0.2325,1.0,2.5,0.9441666666666668,AC,0.028200000000000024
93,93,Inulin,0.33899999999999997,1.0,2.5,2.9447222222222216,AC,0.13470000000000004
94,94,Inulin,0.41200000000000003,1.0,2.5,4.945277777777778,AC,0.2077
95,95,Inulin,0.4244,1.0,2.5,6.945277777777778,AC,0.2201
96,96,Inulin,0.4118,1.0,2.5,8.945277777777777,AC,0.2075
97,97,Inulin,0.3834,1.0,2.5,10.945,AC,0.17910000000000004
98,98,Inulin,0.3689,1.0,2.5,12.945,AC,0.16460000000000002
99,99,Inulin,0.3646,1.0,2.5,14.945277777777774,AC,0.1603
100,100,Inulin,0.3591,1.0,2.5,16.946111111111108,AC,0.1548
101,101,Inulin,0.3662,1.0,2.5,18.946666666666665,AC,0.16190000000000004
102,102,Inulin,0.3792,1.0,2.5,20.947777777777773,AC,0.1749
103,103,Inulin,0.3684,1.0,2.5,22.946944444444448,AC,0.16410000000000002
104,104,Inulin,0.2152,2.0,2.5,0.0,AC,0.01
105,105,Inulin,0.2343,2.0,2.5,0.9441666666666668,AC,0.029100000000000008
106,106,Inulin,0.3334,2.0,2.5,2.9447222222222216,AC,0.12819999999999998
107,107,Inulin,0.3968,2.0,2.5,4.945277777777778,AC,0.1916
108,108,Inulin,0.4075,2.0,2.5,6.945277777777778,AC,0.2023
109,109,Inulin,0.3981,2.0,2.5,8.945277777777777,AC,0.1929
110,110,Inulin,0.376,2.0,2.5,10.945,AC,0.1708
111,111,Inulin,0.3621,2.0,2.5,12.945,AC,0.15689999999999998
112,112,Inulin,0.3585,2.0,2.5,14.945277777777774,AC,0.1533
113,113,Inulin,0.35200000000000004,2.0,2.5,16.946111111111108,AC,0.1468
114,114,Inulin,0.3573,2.0,2.5,18.946666666666665,AC,0.1521
115,115,Inulin,0.369,2.0,2.5,20.947777777777773,AC,0.1638
116,116,Inulin,0.3588,2.0,2.5,22.946944444444448,AC,0.1536
117,117,Inulin,0.2131,0.0,1.25,0.0,AC,0.01
118,118,Inulin,0.2278,0.0,1.25,0.9441666666666668,AC,0.024699999999999996
119,119,Inulin,0.287,0.0,1.25,2.9447222222222216,AC,0.08389999999999996
120,120,Inulin,0.3378,0.0,1.25,4.945277777777778,AC,0.1347
121,121,Inulin,0.3483,0.0,1.25,6.945277777777778,AC,0.1452
122,122,Inulin,0.3427,0.0,1.25,8.945277777777777,AC,0.1396
123,123,Inulin,0.3291,0.0,1.25,10.945,AC,0.126
124,124,Inulin,0.319,0.0,1.25,12.945,AC,0.1159
125,125,Inulin,0.3128,0.0,1.25,14.945277777777774,AC,0.1097
126,126,Inulin,0.3072,0.0,1.25,16.946111111111108,AC,0.10409999999999996
127,127,Inulin,0.3059,0.0,1.25,18.946666666666665,AC,0.1028
128,128,Inulin,0.3064,0.0,1.25,20.947777777777773,AC,0.1033
129,129,Inulin,0.3034,0.0,1.25,22.946944444444448,AC,0.1003
130,130,Inulin,0.2031,1.0,1.25,0.0,AC,0.01
131,131,Inulin,0.2175,1.0,1.25,0.9441666666666668,AC,0.0244
132,132,Inulin,0.2723,1.0,1.25,2.9447222222222216,AC,0.07919999999999998
133,133,Inulin,0.3087,1.0,1.25,4.945277777777778,AC,0.11559999999999995
134,134,Inulin,0.3174,1.0,1.25,6.945277777777778,AC,0.1243
135,135,Inulin,0.3181,1.0,1.25,8.945277777777777,AC,0.125
136,136,Inulin,0.3095,1.0,1.25,10.945,AC,0.1164
137,137,Inulin,0.3035,1.0,1.25,12.945,AC,0.11039999999999997
138,138,Inulin,0.3004,1.0,1.25,14.945277777777774,AC,0.1073
139,139,Inulin,0.2967,1.0,1.25,16.946111111111108,AC,0.1036
140,140,Inulin,0.2971,1.0,1.25,18.946666666666665,AC,0.10399999999999997
141,141,Inulin,0.2978,1.0,1.25,20.947777777777773,AC,0.1047
142,142,Inulin,0.2956,1.0,1.25,22.946944444444448,AC,0.10249999999999997
143,143,Inulin,0.192,2.0,1.25,0.0,AC,0.01
144,144,Inulin,0.2049,2.0,1.25,0.9441666666666668,AC,0.0229
145,145,Inulin,0.2594,2.0,1.25,2.9447222222222216,AC,0.07740000000000001
146,146,Inulin,0.2957,2.0,1.25,4.945277777777778,AC,0.1137
147,147,Inulin,0.3058,2.0,1.25,6.945277777777778,AC,0.1238
148,148,Inulin,0.3081,2.0,1.25,8.945277777777777,AC,0.1261
149,149,Inulin,0.3079,2.0,1.25,10.945,AC,0.1259
150,150,Inulin,0.3079,2.0,1.25,12.945,AC,0.1259
151,151,Inulin,0.3072,2.0,1.25,14.945277777777774,AC,0.12519999999999998
152,152,Inulin,0.3079,2.0,1.25,16.946111111111108,AC,0.1259
153,153,Inulin,0.3098,2.0,1.25,18.946666666666665,AC,0.12780000000000002
154,154,Inulin,0.3094,2.0,1.25,20.947777777777773,AC,0.1274
155,155,Inulin,0.3076,2.0,1.25,22.946944444444448,AC,0.1256
156,0,Inulin,0.1107,0.0,10.0,0.0,ER,0.01
157,1,Inulin,0.1861,0.0,10.0,1.2713888888888891,ER,0.08539999999999998
158,2,Inulin,0.1956,0.0,10.0,3.2719444444444443,ER,0.09489999999999997
159,3,Inulin,0.2103,0.0,10.0,5.272222222222221,ER,0.10959999999999998
160,4,Inulin,0.2427,0.0,10.0,7.2725,ER,0.14200000000000002
161,5,Inulin,0.2148,0.0,10.0,9.272777777777778,ER,0.11409999999999998
162,6,Inulin,0.2447,0.0,10.0,11.273333333333332,ER,0.14400000000000002
163,7,Inulin,0.2117,0.0,10.0,13.273611111111109,ER,0.111
164,8,Inulin,0.2222,0.0,10.0,15.274166666666664,ER,0.1215
165,9,Inulin,0.2185,0.0,10.0,17.274166666666666,ER,0.1178
166,10,Inulin,0.1936,0.0,10.0,19.274722222222227,ER,0.09289999999999997
167,11,Inulin,0.2229,0.0,10.0,20.375277777777782,ER,0.12219999999999998
168,12,Inulin,0.213,0.0,10.0,22.37583333333333,ER,0.11229999999999997
169,13,Inulin,0.1946,0.0,10.0,24.37638888888889,ER,0.09389999999999997
170,14,Inulin,0.1149,1.0,10.0,0.0,ER,0.01
171,15,Inulin,0.1806,1.0,10.0,1.2713888888888891,ER,0.0757
172,16,Inulin,0.1918,1.0,10.0,3.2719444444444443,ER,0.08689999999999999
173,17,Inulin,0.2052,1.0,10.0,5.272222222222221,ER,0.1003
174,18,Inulin,0.2347,1.0,10.0,7.2725,ER,0.1298
175,19,Inulin,0.2124,1.0,10.0,9.272777777777778,ER,0.1075
176,20,Inulin,0.2454,1.0,10.0,11.273333333333332,ER,0.1405
177,21,Inulin,0.2196,1.0,10.0,13.273611111111109,ER,0.11469999999999997
178,22,Inulin,0.2168,1.0,10.0,15.274166666666664,ER,0.1119
179,23,Inulin,0.2224,1.0,10.0,17.274166666666666,ER,0.11749999999999998
180,24,Inulin,0.2042,1.0,10.0,19.274722222222227,ER,0.0993
181,25,Inulin,0.2321,1.0,10.0,20.375277777777782,ER,0.1272
182,26,Inulin,0.2266,1.0,10.0,22.37583333333333,ER,0.1217
183,27,Inulin,0.2069,1.0,10.0,24.37638888888889,ER,0.102
184,28,Inulin,0.1156,2.0,10.0,0.0,ER,0.01
185,29,Inulin,0.1792,2.0,10.0,1.2713888888888891,ER,0.0736
186,30,Inulin,0.183,2.0,10.0,3.2719444444444443,ER,0.0774
187,31,Inulin,0.1956,2.0,10.0,5.272222222222221,ER,0.09
188,32,Inulin,0.2407,2.0,10.0,7.2725,ER,0.1351
189,33,Inulin,0.2182,2.0,10.0,9.272777777777778,ER,0.1126
190,34,Inulin,0.2566,2.0,10.0,11.273333333333332,ER,0.15100000000000002
191,35,Inulin,0.2235,2.0,10.0,13.273611111111109,ER,0.1179
192,36,Inulin,0.2195,2.0,10.0,15.274166666666664,ER,0.1139
193,37,Inulin,0.2296,2.0,10.0,17.274166666666666,ER,0.124
194,38,Inulin,0.213,2.0,10.0,19.274722222222227,ER,0.1074
195,39,Inulin,0.249,2.0,10.0,20.375277777777782,ER,0.14340000000000006
196,40,Inulin,0.2361,2.0,10.0,22.37583333333333,ER,0.1305
197,41,Inulin,0.2185,2.0,10.0,24.37638888888889,ER,0.1129
198,1176,Inulin,0.1151,0.0,5.0,0.0,ER,0.01
199,1177,Inulin,0.1907,0.0,5.0,1.2191666666666667,ER,0.08560000000000001
200,1178,Inulin,0.1957,0.0,5.0,3.219444444444445,ER,0.0906
201,1179,Inulin,0.2001,0.0,5.0,5.22,ER,0.095
202,1180,Inulin,0.2075,0.0,5.0,7.220277777777778,ER,0.1024
203,1181,Inulin,0.2008,0.0,5.0,9.220833333333333,ER,0.0957
204,1182,Inulin,0.2121,0.0,5.0,11.221111111111114,ER,0.107
205,1183,Inulin,0.2162,0.0,5.0,13.221666666666666,ER,0.1111
206,1184,Inulin,0.2125,0.0,5.0,15.221944444444444,ER,0.1074
207,1185,Inulin,0.2066,0.0,5.0,17.22222222222222,ER,0.1015
208,1186,Inulin,0.1998,0.0,5.0,19.222777777777782,ER,0.0947
209,1187,Inulin,0.1986,0.0,5.0,20.323611111111113,ER,0.0935
210,1188,Inulin,0.2045,0.0,5.0,22.32333333333333,ER,0.0994
211,1189,Inulin,0.2041,0.0,5.0,24.32416666666667,ER,0.099
212,1190,Inulin,0.1136,1.0,5.0,0.0,ER,0.01
213,1191,Inulin,0.1782,1.0,5.0,1.2191666666666667,ER,0.07459999999999999
214,1192,Inulin,0.1868,1.0,5.0,3.219444444444445,ER,0.08319999999999997
215,1193,Inulin,0.191,1.0,5.0,5.22,ER,0.08739999999999999
216,1194,Inulin,0.1939,1.0,5.0,7.220277777777778,ER,0.09029999999999998
217,1195,Inulin,0.1965,1.0,5.0,9.220833333333333,ER,0.0929
218,1196,Inulin,0.1998,1.0,5.0,11.221111111111114,ER,0.0962
219,1197,Inulin,0.2008,1.0,5.0,13.221666666666666,ER,0.0972
220,1198,Inulin,0.2023,1.0,5.0,15.221944444444444,ER,0.0987
221,1199,Inulin,0.2001,1.0,5.0,17.22222222222222,ER,0.0965
222,1200,Inulin,0.19,1.0,5.0,19.222777777777782,ER,0.08639999999999999
223,1201,Inulin,0.1896,1.0,5.0,20.323611111111113,ER,0.08599999999999998
224,1202,Inulin,0.1976,1.0,5.0,22.32333333333333,ER,0.094
225,1203,Inulin,0.2002,1.0,5.0,24.32416666666667,ER,0.09659999999999998
226,1204,Inulin,0.1179,2.0,5.0,0.0,ER,0.01
227,1205,Inulin,0.1824,2.0,5.0,1.2191666666666667,ER,0.0745
228,1206,Inulin,0.1937,2.0,5.0,3.219444444444445,ER,0.0858
229,1207,Inulin,0.1951,2.0,5.0,5.22,ER,0.08719999999999999
230,1208,Inulin,0.1991,2.0,5.0,7.220277777777778,ER,0.0912
231,1209,Inulin,0.1988,2.0,5.0,9.220833333333333,ER,0.0909
232,1210,Inulin,0.1994,2.0,5.0,11.221111111111114,ER,0.09149999999999997
233,1211,Inulin,0.2023,2.0,5.0,13.221666666666666,ER,0.0944
234,1212,Inulin,0.2104,2.0,5.0,15.221944444444444,ER,0.1025
235,1213,Inulin,0.2011,2.0,5.0,17.22222222222222,ER,0.0932
236,1214,Inulin,0.1889,2.0,5.0,19.222777777777782,ER,0.081
237,1215,Inulin,0.19,2.0,5.0,20.323611111111113,ER,0.08209999999999999
238,1216,Inulin,0.1998,2.0,5.0,22.32333333333333,ER,0.0919
239,1217,Inulin,0.1976,2.0,5.0,24.32416666666667,ER,0.08969999999999999
240,294,Inulin,0.1095,0.0,10.0,0.0,FP,0.01
241,295,Inulin,0.1395,0.0,10.0,1.2713888888888891,FP,0.04000000000000002
242,296,Inulin,0.1355,0.0,10.0,3.2719444444444443,FP,0.03600000000000001
243,297,Inulin,0.1467,0.0,10.0,5.272222222222221,FP,0.0472
244,298,Inulin,0.1904,0.0,10.0,7.2725,FP,0.0909
245,299,Inulin,0.1416,0.0,10.0,9.272777777777778,FP,0.042100000000000005
246,300,Inulin,0.1977,0.0,10.0,11.273333333333332,FP,0.09819999999999998
247,301,Inulin,0.153,0.0,10.0,13.273611111111109,FP,0.0535
248,302,Inulin,0.1533,0.0,10.0,15.274166666666664,FP,0.0538
249,303,Inulin,0.1545,0.0,10.0,17.274166666666666,FP,0.055
250,304,Inulin,0.1413,0.0,10.0,19.274722222222227,FP,0.04180000000000001
251,305,Inulin,0.1716,0.0,10.0,20.375277777777782,FP,0.0721
252,306,Inulin,0.1926,0.0,10.0,22.37583333333333,FP,0.0931
253,307,Inulin,0.2103,0.0,10.0,24.37638888888889,FP,0.11079999999999998
254,308,Inulin,0.1111,1.0,10.0,0.0,FP,0.01
255,309,Inulin,0.1756,1.0,10.0,1.2713888888888891,FP,0.0745
256,310,Inulin,0.1771,1.0,10.0,3.2719444444444443,FP,0.076
257,311,Inulin,0.192,1.0,10.0,5.272222222222221,FP,0.0909
258,312,Inulin,0.2333,1.0,10.0,7.2725,FP,0.1322
259,313,Inulin,0.1877,1.0,10.0,9.272777777777778,FP,0.0866
260,314,Inulin,0.23800000000000002,1.0,10.0,11.273333333333332,FP,0.1369
261,315,Inulin,0.1971,1.0,10.0,13.273611111111109,FP,0.096
262,316,Inulin,0.1917,1.0,10.0,15.274166666666664,FP,0.0906
263,317,Inulin,0.1981,1.0,10.0,17.274166666666666,FP,0.097
264,318,Inulin,0.1796,1.0,10.0,19.274722222222227,FP,0.0785
265,319,Inulin,0.2263,1.0,10.0,20.375277777777782,FP,0.1252
266,320,Inulin,0.2254,1.0,10.0,22.37583333333333,FP,0.12429999999999998
267,321,Inulin,0.23,1.0,10.0,24.37638888888889,FP,0.1289
268,322,Inulin,0.1141,2.0,10.0,0.0,FP,0.01
269,323,Inulin,0.1627,2.0,10.0,1.2713888888888891,FP,0.05860000000000003
270,324,Inulin,0.16399999999999998,2.0,10.0,3.2719444444444443,FP,0.059900000000000016
271,325,Inulin,0.1803,2.0,10.0,5.272222222222221,FP,0.07619999999999999
272,326,Inulin,0.2311,2.0,10.0,7.2725,FP,0.127
273,327,Inulin,0.1832,2.0,10.0,9.272777777777778,FP,0.0791
274,328,Inulin,0.237,2.0,10.0,11.273333333333332,FP,0.1329
275,329,Inulin,0.1892,2.0,10.0,13.273611111111109,FP,0.08510000000000001
276,330,Inulin,0.1771,2.0,10.0,15.274166666666664,FP,0.07300000000000001
277,331,Inulin,0.1956,2.0,10.0,17.274166666666666,FP,0.0915
278,332,Inulin,0.1766,2.0,10.0,19.274722222222227,FP,0.07250000000000001
279,333,Inulin,0.2177,2.0,10.0,20.375277777777782,FP,0.1136
280,334,Inulin,0.2101,2.0,10.0,22.37583333333333,FP,0.106
281,335,Inulin,0.2149,2.0,10.0,24.37638888888889,FP,0.1108
282,1470,Inulin,0.1129,0.0,5.0,0.0,FP,0.01
283,1471,Inulin,0.1485,0.0,5.0,1.2191666666666667,FP,0.0456
284,1472,Inulin,0.1487,0.0,5.0,3.219444444444445,FP,0.0458
285,1473,Inulin,0.1545,0.0,5.0,5.22,FP,0.0516
286,1474,Inulin,0.1508,0.0,5.0,7.220277777777778,FP,0.047899999999999984
287,1475,Inulin,0.1458,0.0,5.0,9.220833333333333,FP,0.04290000000000002
288,1476,Inulin,0.1654,0.0,5.0,11.221111111111114,FP,0.062499999999999986
289,1477,Inulin,0.1553,0.0,5.0,13.221666666666666,FP,0.0524
290,1478,Inulin,0.1578,0.0,5.0,15.221944444444444,FP,0.0549
291,1479,Inulin,0.1471,0.0,5.0,17.22222222222222,FP,0.04420000000000001
292,1480,Inulin,0.1354,0.0,5.0,19.222777777777782,FP,0.032499999999999994
293,1481,Inulin,0.1426,0.0,5.0,20.323611111111113,FP,0.039700000000000006
294,1482,Inulin,0.161,0.0,5.0,22.32333333333333,FP,0.05810000000000001
295,1483,Inulin,0.18,0.0,5.0,24.32416666666667,FP,0.07709999999999999
296,1484,Inulin,0.1166,1.0,5.0,0.0,FP,0.01
297,1485,Inulin,0.1682,1.0,5.0,1.2191666666666667,FP,0.0616
298,1486,Inulin,0.1827,1.0,5.0,3.219444444444445,FP,0.0761
299,1487,Inulin,0.1849,1.0,5.0,5.22,FP,0.07830000000000001
300,1488,Inulin,0.1845,1.0,5.0,7.220277777777778,FP,0.0779
301,1489,Inulin,0.1792,1.0,5.0,9.220833333333333,FP,0.0726
302,1490,Inulin,0.1957,1.0,5.0,11.221111111111114,FP,0.08910000000000001
303,1491,Inulin,0.18100000000000002,1.0,5.0,13.221666666666666,FP,0.0744
304,1492,Inulin,0.188,1.0,5.0,15.221944444444444,FP,0.0814
305,1493,Inulin,0.1822,1.0,5.0,17.22222222222222,FP,0.0756
306,1494,Inulin,0.1664,1.0,5.0,19.222777777777782,FP,0.0598
307,1495,Inulin,0.1718,1.0,5.0,20.323611111111113,FP,0.06520000000000001
308,1496,Inulin,0.1851,1.0,5.0,22.32333333333333,FP,0.07849999999999999
309,1497,Inulin,0.2016,1.0,5.0,24.32416666666667,FP,0.095
310,1498,Inulin,0.1192,2.0,5.0,0.0,FP,0.01
311,1499,Inulin,0.1645,2.0,5.0,1.2191666666666667,FP,0.055300000000000016
312,1500,Inulin,0.1723,2.0,5.0,3.219444444444445,FP,0.0631
313,1501,Inulin,0.1722,2.0,5.0,5.22,FP,0.06299999999999999
314,1502,Inulin,0.1788,2.0,5.0,7.220277777777778,FP,0.06959999999999998
315,1503,Inulin,0.1765,2.0,5.0,9.220833333333333,FP,0.06729999999999997
316,1504,Inulin,0.1848,2.0,5.0,11.221111111111114,FP,0.07559999999999999
317,1505,Inulin,0.1755,2.0,5.0,13.221666666666666,FP,0.06629999999999997
318,1506,Inulin,0.1829,2.0,5.0,15.221944444444444,FP,0.0737
319,1507,Inulin,0.1727,2.0,5.0,17.22222222222222,FP,0.06349999999999999
320,1508,Inulin,0.158,2.0,5.0,19.222777777777782,FP,0.0488
321,1509,Inulin,0.1664,2.0,5.0,20.323611111111113,FP,0.0572
322,1510,Inulin,0.1715,2.0,5.0,22.32333333333333,FP,0.062300000000000015
323,1511,Inulin,0.1846,2.0,5.0,24.32416666666667,FP,0.07539999999999998
324,2646,Inulin,0.1273,0.0,10.0,0.0,CC,0.01
325,2647,Inulin,0.1878,0.0,10.0,1.2191666666666667,CC,0.0705
326,2648,Inulin,0.2236,0.0,10.0,3.2191666666666667,CC,0.1063
327,2649,Inulin,0.349,0.0,10.0,5.219722222222222,CC,0.2317
328,2650,Inulin,0.6283,0.0,10.0,7.2205555555555545,CC,0.511
329,2651,Inulin,0.6609999999999999,0.0,10.0,9.220833333333333,CC,0.5437000000000001
330,2652,Inulin,0.6201,0.0,10.0,11.221388888888885,CC,0.5028
331,2653,Inulin,0.6463,0.0,10.0,13.221666666666666,CC,0.529
332,2654,Inulin,0.6602,0.0,10.0,15.222222222222221,CC,0.5429
333,2655,Inulin,0.7068,0.0,10.0,17.22277777777778,CC,0.5895
334,2656,Inulin,0.7059,0.0,10.0,19.222777777777782,CC,0.5886
335,2657,Inulin,0.7069,0.0,10.0,20.323888888888884,CC,0.5896
336,2658,Inulin,0.7267,0.0,10.0,22.32333333333333,CC,0.6094
337,2659,Inulin,0.7427,0.0,10.0,24.34555555555556,CC,0.6254000000000001
338,2660,Inulin,0.11900000000000001,1.0,10.0,0.0,CC,0.01
339,2661,Inulin,0.1901,1.0,10.0,1.2191666666666667,CC,0.08109999999999999
340,2662,Inulin,0.2154,1.0,10.0,3.2191666666666667,CC,0.1064
341,2663,Inulin,0.3276,1.0,10.0,5.219722222222222,CC,0.2186
342,2664,Inulin,0.609,1.0,10.0,7.2205555555555545,CC,0.5
343,2665,Inulin,0.7577,1.0,10.0,9.220833333333333,CC,0.6487
344,2666,Inulin,0.7021,1.0,10.0,11.221388888888885,CC,0.5931
345,2667,Inulin,0.6954,1.0,10.0,13.221666666666666,CC,0.5864
346,2668,Inulin,0.7016,1.0,10.0,15.222222222222221,CC,0.5926
347,2669,Inulin,0.7391,1.0,10.0,17.22277777777778,CC,0.6301
348,2670,Inulin,0.7204,1.0,10.0,19.222777777777782,CC,0.6114
349,2671,Inulin,0.7414,1.0,10.0,20.323888888888884,CC,0.6324
350,2672,Inulin,0.7643,1.0,10.0,22.32333333333333,CC,0.6553
351,2673,Inulin,0.7863,1.0,10.0,24.34555555555556,CC,0.6773
352,2674,Inulin,0.1233,2.0,10.0,0.0,CC,0.01
353,2675,Inulin,0.1887,2.0,10.0,1.2191666666666667,CC,0.0754
354,2676,Inulin,0.2227,2.0,10.0,3.2191666666666667,CC,0.1094
355,2677,Inulin,0.3411,2.0,10.0,5.219722222222222,CC,0.2278
356,2678,Inulin,0.6585,2.0,10.0,7.2205555555555545,CC,0.5452
357,2679,Inulin,0.7541,2.0,10.0,9.220833333333333,CC,0.6408
358,2680,Inulin,0.7025,2.0,10.0,11.221388888888885,CC,0.5892000000000001
359,2681,Inulin,0.7262,2.0,10.0,13.221666666666666,CC,0.6129
360,2682,Inulin,0.7494,2.0,10.0,15.222222222222221,CC,0.6361
361,2683,Inulin,0.7814,2.0,10.0,17.22277777777778,CC,0.6681
