,Media,Time,Treatment,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
310,Xylan Mono,0,COMM10<EL_rep1.0_passage3.0,0.000221124,0.004480678,0.005050946,0.003153932,0.093849834,0.007308742,0,0.000803031,0.002246158,0.012685555
311,Xylan Mono,0,COMM10<EL_rep2.0_passage3.0,0.000246049,0.002829562,0.00518753,0.003413928,0.097322575,0.007248189,0,0.000779155,0.002224692,0.012948321
312,Xylan Mono,24,COMM10<EL_rep2.0_passage3.0,0,0.095055264,0.075650491,0.019686001,1.974505937,0.077056634,0,0.023060744,0.023341973,0.174642955
313,Xylan Mono,0,COMM10<EL_rep2.0_passage4.0,0,0.004752763,0.003782525,0.0009843,0.098725297,0.003852832,0,0.001153037,0.001167099,0.008732148
314,Xylan Mono,24,COMM10<EL_rep0.0_passage4.0,0,0.00472082,0.020154269,0.011438909,2.410341618,0.017793859,0,0.00762594,0.031774748,0.056649837
315,Xylan Mono,24,COMM10<EL_rep1.0_passage4.0,0,0.006953759,0.025728908,0.013907518,2.396033487,0.039636425,0,0.007649135,0.04380868,0.037782089
316,Xylan Mono,24,COMM10<EL_rep2.0_passage4.0,0,0.004921281,0.024743107,0.013123416,2.295094007,0.025289915,0,0.011893095,0.032671837,0.051263342
317,Xylan Mono,0,SubCommB65,0,0.00375,0.00375,0,0,0,0,0.00375,0.00375,0
318,Xylan Mono,24,SubCommB65_rep0.0,0,0.638587214,0.180787248,0,0,0,0,0.261902934,0.428375649,0
319,Xylan Mono,24,SubCommB65_rep1.0,0,0.780995633,0.194087244,0,0,0,0,0.237694323,0.31990439,0
320,Xylan Mono,24,SubCommB65_rep2.0,0,0.851092762,0.20778051,0,0,0,0,0.199282329,0.301048039,0
321,Xylan Mono,0,SubCommC50,0,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0,0.001875,0.001875
322,Xylan Mono,24,SubCommC50_rep0.0,0,0.031937731,0.003732982,0.062631135,1.339725594,0.218172032,0.000414776,0,0.023227441,0.151807916
323,Xylan Mono,24,SubCommC50_rep1.0,0,0.024334341,0.005530532,0.059097685,1.486923037,0.053093107,0,0,0.022280143,0.153906805
324,Xylan Mono,24,SubCommC50_rep2.0,0,0.02792601,0.007054992,0.058497641,1.551510307,0.025280388,0.000587916,0,0.02204685,0.124638191
325,Xylan Mono,0,SubCommD22,0,0,0,0.005,0,0,0,0,0.005,0.005
326,Xylan Mono,24,SubCommD22_rep0.0,0,0,0,0.015896627,0,0,0,0,1.020222797,0.007380577
327,Xylan Mono,24,SubCommD22_rep1.0,0,0,0,0.034727296,0,0,0,0,0.835384399,0.014639939
328,Xylan Mono,24,SubCommD22_rep2.0,0,0,0,0.060662468,0,0,0,0,1.196320299,0.014195723
329,Xylan Mono,0,SubCommC68,0.005,0,0.005,0,0,0.005,0,0,0,0
330,Xylan Mono,24,SubCommC68_rep1.0,0.019992518,0,0.001923966,0,0,0.719396056,0,0,0,0
331,Xylan Mono,24,SubCommC68_rep2.0,0.013687176,0,0.001283173,0,0,0.561388065,0,0,0,0
332,Xylan Mono,0,SubCommD14,0,0,0.0075,0,0,0,0,0,0,0.0075
333,Xylan Mono,24,SubCommD14_rep0.0,0,0,0.719140999,0,0,0,0,0,0,0.047359001
334,Xylan Mono,24,SubCommD14_rep1.0,0,0,0.679367032,0,0,0,0,0,0,0.054461371
335,Xylan Mono,24,SubCommD14_rep2.0,0,0,0.952511511,0,0,0,0,0,0,0.060488489
336,Xylan Mono,0,COMM10<BP,0.001004073,0.000405917,3.07E-05,0.000564568,0.000841135,0.000751804,0.000424498,0.005286929,0.000622454,6.79E-05
337,Xylan Mono,24,COMM10<BP_rep0.0_passage1.0,0.007241252,0.071447023,0.006758502,0.018344506,1.361355433,0.278788214,0,0.089188091,0.055636955,0.077240025
338,Xylan Mono,24,COMM10<BP_rep1.0_passage1.0,0.009078243,0.075202203,0.01533487,0.01533487,1.345665514,0.267194775,0,0.078882571,0.051157126,0.058149827
339,Xylan Mono,24,COMM10<BP_rep2.0_passage1.0,0.009002357,0.096400236,0.010377717,0.013253469,1.343851794,0.248940168,0.002000524,0.080145981,0.046762241,0.059265515
340,Xylan Mono,0,COMM10<BP_rep0.0_passage2.0,0.000362063,0.003572351,0.000337925,0.000917225,0.068067772,0.013939411,0,0.004459405,0.002781848,0.003862001
341,Xylan Mono,0,COMM10<BP_rep1.0_passage2.0,0.000453912,0.00376011,0.000766744,0.000766744,0.067283276,0.013359739,0,0.003944129,0.002557856,0.002907491
342,Xylan Mono,0,COMM10<BP_rep2.0_passage2.0,0.000450118,0.004820012,0.000518886,0.000662673,0.06719259,0.012447008,0.000100026,0.004007299,0.002338112,0.002963276
343,Xylan Mono,24,COMM10<BP_rep0.0_passage2.0,0.001971014,0.041971014,0.080927536,0.010898551,1.935304348,0.228521739,0,0.094376812,0.044057971,0.137971014
344,Xylan Mono,24,COMM10<BP_rep1.0_passage2.0,0.001958154,0.056174549,0.080651476,0.009668386,1.681442534,0.390039839,0,0.098886787,0.04907624,0.194102035
345,Xylan Mono,24,COMM10<BP_rep2.0_passage2.0,0.002474664,0.039319661,0.117409057,0.012510801,1.668473437,0.398695861,0,0.094862119,0.048805873,0.194948528
346,Xylan Mono,0,COMM10<BP_rep0.0_passage3.0,9.86E-05,0.002098551,0.004046377,0.000544928,0.096765217,0.011426087,0,0.004718841,0.002202899,0.006898551
347,Xylan Mono,0,COMM10<BP_rep1.0_passage3.0,9.79E-05,0.002808727,0.004032574,0.000483419,0.084072127,0.019501992,0,0.004944339,0.002453812,0.009705102
348,Xylan Mono,0,COMM10<BP_rep2.0_passage3.0,0.000123733,0.001965983,0.005870453,0.00062554,0.083423672,0.019934793,0,0.004743106,0.002440294,0.009747426
349,Xylan Mono,24,COMM10<BP_rep0.0_passage3.0,0,0.0093773,0.102047091,0.003171734,1.685983427,0.279802092,0,0.070605555,0.05047194,0.209058635
350,Xylan Mono,0,COMM10<BP_rep0.0_passage4.0,0,0.000468865,0.005102355,0.000158587,0.084299171,0.013990105,0,0.003530278,0.002523597,0.010452932
351,Xylan Mono,24,COMM10<BP_rep0.0_passage4.0,0,0.00672183,0.027091011,0.00224061,2.407229856,0.003666453,0,0.030757464,0.042571589,0.017721188
352,Xylan Mono,24,COMM10<BP_rep1.0_passage4.0,0,0.00265549,0.029909199,0.001537389,2.420269139,0.011740059,0,0.028092285,0.028651335,0.067645104
353,Xylan Mono,24,COMM10<BP_rep2.0_passage4.0,0,0.003102731,0.037232775,0,2.396154716,0.016641922,0,0.050912999,0.045835802,0.068119054
354,Xylan Mono,0,SubCommD15,0,0,0.0075,0.0075,0,0,0,0,0,0
355,Xylan Mono,24,SubCommD15_rep0.0,0,0,0.204894375,0.789860815,0,0,0,0,0,0
356,Xylan Mono,24,SubCommD15_rep1.0,0,0,0.158680818,0.846193399,0,0,0,0,0,0
357,Xylan Mono,24,SubCommD15_rep2.0,0,0,0.165865556,0.883134444,0,0,0,0,0,0
358,Xylan Mono,0,SubCommC74,0,0,0.0025,0.0025,0.0025,0.0025,0.0025,0,0,0.0025
359,Xylan Mono,24,SubCommC74_rep0.0,0,0,0.030439327,0.048458008,1.835631339,0.141875252,0.000524816,0,0,0.00909681
360,Xylan Mono,0,SubCommD3,0,0,0.0075,0,0.0075,0,0,0,0,0
361,Xylan Mono,24,SubCommD3_rep0.0,0,0,0.02914546,0,1.73635454,0,0,0,0,0
362,Xylan Mono,24,SubCommD3_rep1.0,0,0,0.018936505,0,1.540063495,0,0,0,0,0
363,Xylan Mono,24,SubCommD3_rep2.0,0,0,0.039995252,0,2.093504748,0,0,0,0,0
364,Xylan Mono,0,SubCommD6,0,0.0075,0,0,0,0.0075,0,0,0,0
365,Xylan Mono,24,SubCommD6_rep0.0,0,0.12349286,0,0,0,2.238849518,0,0,0,0
366,Xylan Mono,24,SubCommD6_rep1.0,0,0.136580077,0,0,0,1.731908821,0,0,0,0
367,Xylan Mono,24,SubCommD6_rep2.0,0,0.143606366,0,0,0,1.535790308,0,0,0,0
368,Xylan Mono,0,SubCommD13,0,0,0.00375,0,0,0,0.00375,0.00375,0.00375,0
369,Xylan Mono,24,SubCommD13_rep0.0,0,0,0.076292561,0,0,0,0.072972056,0.821666927,0.898908204,0
370,Xylan Mono,24,SubCommD13_rep1.0,0,0,0.078239261,0,0,0,0.081837279,0.629159357,0.928147622,0
371,Xylan Mono,24,SubCommD13_rep2.0,0,0,0.059428571,0,0,0,0.088402058,0.554858726,0.960322913,0
372,Xylan Mono,0,SubCommB73,0,0,0.003,0.003,0,0,0,0.003,0.003,0.003
373,Xylan Mono,24,SubCommB73_rep0.0,0,0,0.015759321,0.180345075,0,0,0,0.576832887,0.579546413,0.05854953
374,Xylan Mono,24,SubCommB73_rep1.0,0,0,0.027668083,0.340631328,0,0,0,0.503646706,0.643009159,0.066286594
375,Xylan Mono,24,SubCommB73_rep2.0,0,0,0.019719819,0.230426866,0,0,0,0.567734119,0.492943728,0.094406695
376,Xylan Mono,0,SubCommB16,0,0,0.00375,0.00375,0,0,0,0.00375,0,0.00375
377,Xylan Mono,24,SubCommB16_rep0.0,0,0,0.006183648,0.353718828,0,0,0,0.391646776,0,0.039674475
378,Xylan Mono,24,SubCommB16_rep1.0,0,0,0.009711936,0.302586212,0,0,0,0.321313447,0,0.022907055
379,Xylan Mono,0,subcomm12,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0,0
380,Xylan Mono,24,subcomm12_rep0.0,0.035333213,0.107909541,0.025783696,0,0.638862681,0.77351087,0,0,0,0
381,Xylan Mono,24,subcomm12_rep1.0,0.046744439,0.092595672,0.030666734,0,0.737192552,0.864325516,0.003275088,0,0,0
382,Xylan Mono,24,subcomm12_rep2.0,0.032564443,0.120029196,0.021292136,0,0.676338427,0.827470841,0.002504957,0,0,0
383,Xylan Mono,12,subcomm12_rep0.0,0.030967027,0.270424304,0.006888584,0,0.613779117,0.502740206,0.001200762,0,0,0
384,Xylan Mono,6,subcomm12_rep0.0,0.01224453,0.045318215,0.010253112,0,0.0893447,0.029279227,0.002960216,0,0,0
385,Xylan Mono,6,subcomm12_rep1.0,0.011438271,0.052199702,0.01219933,0,0.099967354,0.031427265,0.003268077,0,0,0
386,Xylan Mono,6,subcomm12_rep2.0,0.012321315,0.0450681,0.011330808,0,0.093617985,0.029565154,0.003196638,0,0,0
387,Xylan Mono,0,subcomm1,0.0025,0,0,0.0025,0,0,0.0025,0.0025,0.0025,0.0025
388,Xylan Mono,24,subcomm1_rep0.0,0.701557947,0,0,0.166845479,0,0,0.056366716,0.48795776,0.007238673,0.103833424
389,Xylan Mono,24,subcomm1_rep2.0,0.84494787,0,0,0.137311417,0,0,0.043537766,0.466898217,0.008865156,0.089439574
390,Xylan Mono,12,subcomm1_rep1.0,0.149974698,0,0,0.026334041,0,0,0.004203387,0.054141064,0.003089669,0.080259546
391,Xylan Mono,12,subcomm1_rep2.0,0.130076939,0,0,0.023255843,0,0,0.002893071,0.034764544,0.002750007,0.021459595
392,Xylan Mono,6,subcomm1_rep0.0,0.036681098,0,0,0.008148765,0,0,0.004814649,0.012298922,0.004843794,0.012444644
393,Xylan Mono,6,subcomm1_rep1.0,0.041403398,0,0,0.007799562,0,0,0.004600378,0.014135931,0.00402998,0.009609953
394,Xylan Mono,0,SubCommB69,0,0,0.002142857,0.002142857,0.002142857,0.002142857,0.002142857,0.002142857,0,0.002142857
395,Xylan Mono,24,SubCommB69_rep0.0,0,0,0.038480212,0.044292933,1.680457597,0.064172438,0.00104629,0.007440283,0,0.004417668
396,Xylan Mono,24,SubCommB69_rep1.0,0,0,0.045805747,0.040520469,1.658109327,0.070176754,0.000587253,0.008808798,0,0.003817146
397,Xylan Mono,24,SubCommB69_rep2.0,0,0,0.042667235,0.042667235,1.741839087,0.05892142,0.000812709,0.012190639,0,0.004063546
398,Xylan Mono,0,SubCommC76,0.002142857,0.002142857,0,0.002142857,0.002142857,0.002142857,0,0.002142857,0,0.002142857
399,Xylan Mono,24,SubCommC76_rep0.0,0.020762752,0.0132474,0,0.036812488,1.191247001,0.133493034,0,0.198965763,0,0.059868059
400,Xylan Mono,24,SubCommC76_rep1.0,0.016159344,0.013765367,0,0.031463696,1.004786304,0.318484427,0,0.207848494,0,0.060960912
401,Xylan Mono,24,SubCommC76_rep2.0,0.016547781,0.014341411,0,0.028958618,0.924009731,0.380231245,0,0.229738366,0,0.03254397
402,Xylan Mono,0,SubCommC71,0,0,0.00375,0,0.00375,0,0.00375,0,0.00375,0
403,Xylan Mono,24,SubCommC71_rep0.0,0,0,0.006072317,0,1.480853188,0,0.000704037,0,0.045322362,0
404,Xylan Mono,24,SubCommC71_rep1.0,0,0,0.006079349,0,1.483959115,0,0.000996615,0,0.039366276,0
405,Xylan Mono,0,SubCommC73,0,0.0025,0.0025,0.0025,0.0025,0.0025,0,0,0,0.0025
406,Xylan Mono,24,SubCommC73_rep0.0,0,0.044003289,0.00246517,0.040921826,1.318249778,0.371008119,0,0,0,0.027240131
407,Xylan Mono,24,SubCommC73_rep1.0,0,0.020317337,0.002044512,0.050729452,1.645704298,0.086891756,0,0,0,0.043318096
408,Xylan Mono,24,SubCommC73_rep2.0,0,0.05428745,0.003002071,0.049283998,1.54631672,0.118581803,0,0,0,0.033272953
409,Xylan Mono,0,COMM10<AC,0.002364948,0.000840245,0.000829427,0.001312658,0.000970069,0.000679409,0.000812117,0.000646232,0.001287414,0.000257483
410,Xylan Mono,24,COMM10<AC_rep0.0_passage1.0,0.008757165,0.153775821,0.006130016,0.004553726,1.135278895,0.317885096,0,0.020491767,0.024169776,0.009457738
411,Xylan Mono,24,COMM10<AC_rep1.0_passage1.0,0.010383896,0.034716309,0.008059143,0.00526944,1.282953594,0.302217868,0,0.01627327,0.028826935,0.051299546
412,Xylan Mono,24,COMM10<AC_rep2.0_passage1.0,0.007177891,0.07466871,0.004008433,0.005779601,1.208589046,0.273319173,0,0.014262563,0.01752524,0.014169343
413,Xylan Mono,0,COMM10<AC_rep0.0_passage2.0,0.000437858,0.007688791,0.000306501,0.000227686,0.056763945,0.015894255,0,0.001024588,0.001208489,0.000472887
414,Xylan Mono,0,COMM10<AC_rep1.0_passage2.0,0.000519195,0.001735815,0.000402957,0.000263472,0.06414768,0.015110893,0,0.000813663,0.001441347,0.002564977
415,Xylan Mono,0,COMM10<AC_rep2.0_passage2.0,0.000358895,0.003733436,0.000200422,0.00028898,0.060429452,0.013665959,0,0.000713128,0.000876262,0.000708467
416,Xylan Mono,24,COMM10<AC_rep0.0_passage2.0,0,0.260064494,0.064793618,0,1.238020916,0.551991784,0,0.032752818,0.060165502,0.034710867
417,Xylan Mono,24,COMM10<AC_rep1.0_passage2.0,0.003051454,0.330026523,0.057977632,0.002582,1.599666254,0.526962691,0,0.032627089,0.054926178,0.047180179
418,Xylan Mono,24,COMM10<AC_rep2.0_passage2.0,0.002245654,0.281367254,0.055480867,0.002113557,1.483981093,0.386648803,0,0.039497093,0.060764759,0.02840092
419,Xylan Mono,0,COMM10<AC_rep0.0_passage3.0,0,0.013003225,0.003239681,0,0.061901046,0.027599589,0,0.001637641,0.003008275,0.001735543
420,Xylan Mono,0,COMM10<AC_rep1.0_passage3.0,0.000152573,0.016501326,0.002898882,0.0001291,0.079983313,0.026348135,0,0.001631354,0.002746309,0.002359009
421,Xylan Mono,0,COMM10<AC_rep2.0_passage3.0,0.000112283,0.014068363,0.002774043,0.000105678,0.074199055,0.01933244,0,0.001974855,0.003038238,0.001420046
422,Xylan Mono,24,COMM10<AC_rep0.0_passage3.0,0,0.02387265,0.080055696,0,2.041934745,0.319399589,0,0.029017617,0.097754385,0.012965318
423,Xylan Mono,24,COMM10<AC_rep1.0_passage3.0,0,0.014151746,0.080283941,0,2.302516214,0.113622188,0,0.026126299,0.08178076,0.012518852
424,Xylan Mono,24,COMM10<AC_rep2.0_passage3.0,0,0.01466383,0.070386383,0,2.270694043,0.104938032,0,0.025570053,0.088166277,0.007240266
425,Xylan Mono,0,COMM10<AC_rep0.0_passage4.0,0,0.001193632,0.004002785,0,0.102096737,0.015969979,0,0.001450881,0.004887719,0.000648266
426,Xylan Mono,0,COMM10<AC_rep1.0_passage4.0,0,0.000707587,0.004014197,0,0.115125811,0.005681109,0,0.001306315,0.004089038,0.000625943
427,Xylan Mono,0,COMM10<AC_rep2.0_passage4.0,0,0.000733191,0.003519319,0,0.113534702,0.005246902,0,0.001278503,0.004408314,0.000362013
428,Xylan Mono,24,COMM10<AC_rep0.0_passage4.0,0,0,0.102430669,0,2.033230016,0.317797716,0,0.071288744,0.046525285,0.188727569
429,Xylan Mono,24,COMM10<AC_rep1.0_passage4.0,0,0,0.091074328,0,1.984068463,0.224839747,0,0.077911241,0.032729837,0.288876384
430,Xylan Mono,24,COMM10<AC_rep2.0_passage4.0,0,0.002374394,0.080081832,0,2.139760653,0.206356419,0,0.086557452,0.048459222,0.174410028
431,Xylan Mono,0,SubCommD24,0,0,0,0.0075,0,0,0,0,0.0075,0
432,Xylan Mono,24,SubCommD24_rep0.0,0,0,0,0.407417444,0,0,0,0,1.018082556,0
433,Xylan Mono,24,SubCommD24_rep1.0,0,0,0,0.77367504,0,0,0,0,1.50882496,0
434,Xylan Mono,24,SubCommD24_rep2.0,0,0,0,0.217473763,0,0,0,0,0.718526237,0
435,Xylan Mono,0,SubCommD8,0,0,0,0,0.0075,0,0,0,0,0.0075
436,Xylan Mono,24,SubCommD8_rep1.0,0,0,0,0,2.296758304,0,0,0,0,0.002741696
437,Xylan Mono,24,SubCommD8_rep2.0,0,0,0,0,2.297378446,0,0,0,0,0.123299814
438,Xylan Mono,0,SubCommD23,0,0,0,0,0,0,0,0,0.0075,0.0075
439,Xylan Mono,24,SubCommD23_rep0.0,0,0,0,0,0,0,0,0,0.636712683,0.026287317
440,Xylan Mono,24,SubCommD23_rep1.0,0,0,0,0,0,0,0,0,0.819413985,0.065209084
441,Xylan Mono,24,SubCommD23_rep2.0,0,0,0,0,0,0,0,0,0.793847255,0.052152745
442,Xylan Mono,0,COMM10<equal,0.002187334,0.000568692,7.91E-05,0.001433133,0.0009131,0.001147267,0.001148787,0.000811222,0.001597354,0.000114042
443,Xylan Mono,24,COMM10<equal_rep0.0_passage1.0,0.017129275,0.185710921,0.004806056,0.026125226,1.297018877,0.306108778,0.002094947,0.018854526,0.046458538,0.073692854
444,Xylan Mono,24,COMM10<equal_rep1.0_passage1.0,0.016215191,0.144974799,0.00659601,0.03559097,1.295566258,0.296820441,0,0.022811201,0.055653833,0.088771299
445,Xylan Mono,24,COMM10<equal_rep2.0_passage1.0,0.015431976,0.124707051,0.008202582,0.023078451,1.403197617,0.267904667,0,0.014736842,0.032949355,0.06979146
446,Xylan Mono,0,COMM10<equal_rep0.0_passage2.0,0.000856464,0.009285546,0.000240303,0.001306261,0.064850944,0.015305439,0.000104747,0.000942726,0.002322927,0.003684643
447,Xylan Mono,0,COMM10<equal_rep1.0_passage2.0,0.00081076,0.00724874,0.0003298,0.001779548,0.064778313,0.014841022,0,0.00114056,0.002782692,0.004438565
448,Xylan Mono,0,COMM10<equal_rep2.0_passage2.0,0.000771599,0.006235353,0.000410129,0.001153923,0.070159881,0.013395233,0,0.000736842,0.001647468,0.003489573
449,Xylan Mono,24,COMM10<equal_rep0.0_passage2.0,0.005597139,0.129751861,0.053045614,0.017554664,2.098927164,0.156211064,0,0.018190702,0.043505036,0.091716757
450,Xylan Mono,24,COMM10<equal_rep1.0_passage2.0,0.004669661,0.166845729,0.040764879,0.022843477,2.082290227,0.258345845,0,0.017542781,0.033571077,0.091626323
451,Xylan Mono,24,COMM10<equal_rep2.0_passage2.0,0.004077498,0.121305562,0.043629227,0.018552615,2.16535525,0.185322279,0,0.013455743,0.029765735,0.065036091
452,Xylan Mono,0,COMM10<equal_rep0.0_passage3.0,0.000279857,0.006487593,0.002652281,0.000877733,0.104946358,0.007810553,0,0.000909535,0.002175252,0.004585838
453,Xylan Mono,0,COMM10<equal_rep1.0_passage3.0,0.000233483,0.008342286,0.002038244,0.001142174,0.104114511,0.012917292,0,0.000877139,0.001678554,0.004581316
454,Xylan Mono,0,COMM10<equal_rep2.0_passage3.0,0.000203875,0.006065278,0.002181461,0.000927631,0.108267762,0.009266114,0,0.000672787,0.001488287,0.003251805
455,Xylan Mono,24,COMM10<equal_rep0.0_passage3.0,0,0.043011726,0.087011355,0.009347071,2.283345126,0.150845012,0,0.005547449,0.057526284,0.018542158
456,Xylan Mono,24,COMM10<equal_rep1.0_passage3.0,0.000799735,0.041877014,0.058453332,0.015849287,2.311015001,0.18953711,0,0.006906799,0.032571011,0.027990712
457,Xylan Mono,24,COMM10<equal_rep2.0_passage3.0,0,0.05825563,0.068338335,0.01325689,2.370307074,0.163626124,0,0.008402254,0.034355884,0.023961985
458,Xylan Mono,0,COMM10<equal_rep0.0_passage4.0,0,0.002150586,0.004350568,0.000467354,0.114167256,0.007542251,0,0.000277372,0.002876314,0.000927108
459,Xylan Mono,0,COMM10<equal_rep1.0_passage4.0,4.00E-05,0.002093851,0.002922667,0.000792464,0.11555075,0.009476855,0,0.00034534,0.001628551,0.001399536
460,Xylan Mono,0,COMM10<equal_rep2.0_passage4.0,0,0.002912782,0.003416917,0.000662845,0.118515354,0.008181306,0,0.000420113,0.001717794,0.001198099
461,Xylan Mono,24,COMM10<equal_rep0.0_passage4.0,0,0.014305586,0.030889939,0.00405114,2.389665926,0.180782101,0,0.014811979,0.061020289,0.037473041
462,Xylan Mono,24,COMM10<equal_rep1.0_passage4.0,0,0.015238366,0.017259782,0.008707638,2.520705701,0.074947884,0,0.011195535,0.051157373,0.03078772
463,Xylan Mono,24,COMM10<equal_rep2.0_passage4.0,0,0.01083612,0.019671725,0.005334705,2.397783262,0.08635554,0,0.00733522,0.033842036,0.031341393
464,Xylan Mono,0,subcomm14,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0.001666667,0
465,Xylan Mono,24,subcomm14_rep0.0,0.050677431,0.084646667,0.046807518,0.064559976,0.866307652,0.098590639,0.003685631,0.114500281,0.003624204,0
466,Xylan Mono,24,subcomm14_rep1.0,0.05485733,0.097537673,0.051021579,0.06015432,0.802524385,0.124205276,0.003896636,0.111541209,0.002861592,0
467,Xylan Mono,24,subcomm14_rep2.0,0.046275094,0.105139737,0.025179096,0.077238577,0.81049467,0.100205995,0.003062322,0.135592832,0.002211677,0
468,Xylan Mono,12,subcomm14_rep2.0,0.027623883,0.3353712,0.003021362,0.013955816,0.598373583,0.041939384,0,0.022947965,0.001366807,0
469,Xylan Mono,6,subcomm14_rep0.0,0.011298999,0.041291375,0.009346688,0.004258478,0.079276023,0.008883014,0.002562408,0.00678428,0.002098734,0
470,Xylan Mono,6,subcomm14_rep1.0,0.012182331,0.042981579,0.009597653,0.005169357,0.088620135,0.011622016,0.00166287,0.008730068,0.00193399,0
471,Xylan Mono,6,subcomm14_rep2.0,0.007574795,0.029404932,0.005072407,0.003178708,0.054376204,0.008393894,0.001450333,0.004441174,0.001307554,0
472,Xylan Mono,0,SubCommB52,0,0.00375,0,0,0.00375,0,0,0.00375,0,0.00375
473,Xylan Mono,24,SubCommB52_rep0.0,0,0.50891257,0,0,0.760996389,0,0,0.013782892,0,0.035925898
474,Xylan Mono,24,SubCommB52_rep1.0,0,0.117068713,0,0,1.136129344,0,0,0.017335175,0,0.040861483
475,Xylan Mono,24,SubCommB52_rep2.0,0,0.083125291,0,0,1.164985561,0,0,0.022782487,0,0.022166744
476,Xylan Mono,0,subcomm3,0,0,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875,0.001875
477,Xylan Mono,24,subcomm3_rep0.0,0,0,0.038037354,0.113508294,1.086043604,0.032536361,0.004427629,0.07419632,0.002347985,0.027102453
478,Xylan Mono,24,subcomm3_rep1.0,0,0,0.040550998,0.108404383,1.10175744,0.037257144,0.00563615,0.070122484,0.001390738,0.021080663
479,Xylan Mono,24,subcomm3_rep2.0,0,0,0.027718864,0.091724242,1.161773199,0.042031878,0.00463661,0.060679114,0.001915122,0.015320972
480,Xylan Mono,12,subcomm3_rep0.0,0,0,0.003778825,0.01312092,0.847086625,0.037788251,0,0.019628897,0,0.027396482
481,Xylan Mono,12,subcomm3_rep1.0,0,0,0.006726886,0.016456846,0.859359703,0.018378814,0,0.016817215,0.001681722,0.018378814
482,Xylan Mono,12,subcomm3_rep2.0,0,0,0.006100144,0.013659019,0.822856421,0.037794372,0,0.020156999,0,0.018433045
483,Xylan Mono,6,subcomm3_rep0.0,0,0,0.006461908,0.004321925,0.118272492,0.009455086,0.002251877,0.008448035,0.002223903,0.007664774
484,Xylan Mono,6,subcomm3_rep1.0,0,0,0.006658321,0.004895824,0.12516739,0.010695492,0.002334931,0.009053508,0.001988458,0.007306076
485,Xylan Mono,6,subcomm3_rep2.0,0,0,0.014293217,0.005138194,0.116170046,0.007263766,0.002410097,0.010912386,0.002041888,0.004870405
486,Xylan Mono,0,SubCommC79,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0,0,0
487,Xylan Mono,24,SubCommC79_rep0.0,0.018099197,0.074088303,0.017760894,0,1.042987385,0.311915138,0.000676606,0,0,0
488,Xylan Mono,24,SubCommC79_rep1.0,0.021057748,0.061593912,0.015968792,0,0.951985683,0.400097209,0.00140385,0,0,0
489,Xylan Mono,24,SubCommC79_rep2.0,0.016140568,0.029172582,0.016021008,0,0.845765768,0.56659372,0.000717359,0,0,0
490,Xylan Mono,0,SubCommB71,0,0,0,0.00375,0,0.00375,0,0.00375,0,0.00375
491,Xylan Mono,24,SubCommB71_rep0.0,0,0,0,0.179897434,0,0.472535232,0,0.548855355,0,0.067099075
492,Xylan Mono,24,SubCommB71_rep1.0,0,0,0,0.15738677,0,0.53633207,0,0.519459323,0,0.060990831
493,Xylan Mono,24,SubCommB71_rep2.0,0,0,0,0.11616393,0,0.537135746,0,0.605991769,0,0.032028335
494,Xylan Mono,0,SubCommC78,0.00375,0,0,0,0.00375,0,0.00375,0.00375,0,0
495,Xylan Mono,24,SubCommC78_rep0.0,0.015853968,0,0,0,0.762431746,0,0.002161905,0.397358095,0,0
496,Xylan Mono,24,SubCommC78_rep1.0,0.020163277,0,0,0,0.763574543,0,0.000876664,0.411642559,0,0
497,Xylan Mono,24,SubCommC78_rep2.0,0.016632904,0,0,0,0.753961997,0,0.001228567,0.393424893,0,0
498,Xylan Mono,0,SubCommD10,0,0.00375,0,0,0,0,0.00375,0.00375,0.00375,0
499,Xylan Mono,24,SubCommD10_rep0.0,0,1.072139926,0,0,0,0,0.081041556,0.482263684,1.285467113,0
500,Xylan Mono,24,SubCommD10_rep1.0,0,0.433484075,0,0,0,0,0.145299544,0.861854971,1.424872951,0
501,Xylan Mono,24,SubCommD10_rep2.0,0,0.396810596,0,0,0,0,0.045559735,0.813020821,1.518608848,0
502,Xylan Mono,0,SubCommC34,0.003,0,0,0,0.003,0.003,0,0.003,0.003,0
503,Xylan Mono,24,SubCommC34_rep0.0,0.019536262,0,0,0,0.829186131,0.255120594,0,0.234788738,0.016530683,0
504,Xylan Mono,24,SubCommC34_rep1.0,0.015384604,0,0,0,0.824921065,0.286390317,0,0.24497023,0.014966922,0
505,Xylan Mono,24,SubCommC34_rep2.0,0.02144459,0,0,0,0.944327831,0.024726925,0,0.293331354,0.018928133,0
506,Xylan Mono,0,SubCommD2,0,0,0,0,0.0075,0.0075,0,0,0,0
507,Xylan Mono,24,SubCommD2_rep0.0,0,0,0,0,0.564675987,0.912324013,0,0,0,0
508,Xylan Mono,24,SubCommD2_rep1.0,0,0,0,0,0.71326291,0.65773709,0,0,0,0
509,Xylan Mono,24,SubCommD2_rep2.0,0,0,0,0,0.381670751,0.854850146,0,0,0,0
