,Media,Time,Treatment,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
137,No carb,0.0,COMM10<DP_rep2.0_passage2.0,0.00021366098383946013,0.0008119117385899484,0.0001098827916888652,0.010441917510211328,0.001181240010655301,0.0017611769667909786,3.662759722962174e-05,0.00026249778014562246,0.004236592079559581,0.01531949254128929
138,No carb,24.0,COMM10<DP_rep0.0_passage2.0,0.0012660550458715597,0.0019266055045871558,0.0,0.4597155963302752,0.0024770642201834853,0.003302752293577981,0.0005779816513761468,0.0,0.010238532110091745,0.12349541284403667
139,No carb,24.0,COMM10<DP_rep1.0_passage2.0,0.0011813085023400936,0.0017575565522620904,0.0,0.450453100624025,0.0027948030421216853,0.003313426287051482,0.001123683697347894,0.0,0.012389333073322932,0.11798678822152885
140,No carb,24.0,COMM10<DP_rep2.0_passage2.0,0.0009178294573643412,0.0011393744987971133,0.00044309008286554406,0.4133713980219193,0.00170906174819567,0.003069981288425555,0.000854530874097835,0.0,0.01025437048917402,0.16024036353916066
141,No carb,0.0,COMM10<DP_rep0.0_passage3.0,6.330275229357799e-05,9.633027522935779e-05,0.0,0.02298577981651376,0.00012385321100917427,0.00016513761467889905,2.889908256880734e-05,0.0,0.0005119266055045872,0.006174770642201834
142,No carb,0.0,COMM10<DP_rep1.0_passage3.0,5.906542511700468e-05,8.787782761310453e-05,0.0,0.02252265503120125,0.00013974015210608425,0.0001656713143525741,5.61841848673947e-05,0.0,0.0006194666536661465,0.005899339411076442
143,No carb,0.0,COMM10<DP_rep2.0_passage3.0,4.589147286821706e-05,5.6968724939855664e-05,2.2154504143277202e-05,0.020668569901095966,8.54530874097835e-05,0.00015349906442127775,4.272654370489175e-05,0.0,0.000512718524458701,0.008012018176958033
144,No carb,24.0,COMM10<DP_rep0.0_passage3.0,0.0006700088069913963,0.0006365083666418263,0.0,0.3995597520493192,0.005661574419077298,0.0006365083666418263,0.004053553282297947,0.0,0.005159067813833751,0.0781230268951968
145,No carb,24.0,COMM10<DP_rep1.0_passage3.0,0.0004444008924802509,0.0008103780980522223,0.0,0.34425384429837785,0.003424500994994875,0.0,0.003110806247361756,0.0,0.00413031417716939,0.07732575529156364
146,No carb,24.0,COMM10<DP_rep2.0_passage3.0,0.000621706357147622,0.001243412714295244,0.0,0.3588799946634648,0.009822960442932429,0.00043519445000333534,0.0050979921286105,0.0,0.0053466746714695475,0.08455206457207658
147,No carb,0.0,COMM10<DP_rep0.0_passage4.0,3.350044034956981e-05,3.182541833209131e-05,0.0,0.01997798760246596,0.0002830787209538649,3.182541833209131e-05,0.00020267766411489734,0.0,0.00025795339069168755,0.00390615134475984
148,No carb,0.0,COMM10<DP_rep1.0_passage4.0,2.2220044624012545e-05,4.0518904902611116e-05,0.0,0.017212692214918893,0.00017122504974974377,0.0,0.0001555403123680878,0.0,0.00020651570885846948,0.0038662877645781824
149,No carb,0.0,COMM10<DP_rep2.0_passage4.0,3.10853178573811e-05,6.21706357147622e-05,0.0,0.01794399973317324,0.0004911480221466214,2.1759722500166766e-05,0.000254899606430525,0.0,0.0002673337335734774,0.0042276032286038285
150,No carb,24.0,COMM10<DP_rep0.0_passage4.0,0.0,0.0,0.0,0.3127425079633361,0.0018283819801079113,0.0,0.003456087889228369,0.0,0.0028317623350451802,0.019822336345316258
151,No carb,24.0,COMM10<DP_rep1.0_passage4.0,0.0,0.0,0.0,0.3315978947368421,0.0010126315789473683,0.0015578947368421055,0.002025263157894737,0.0,0.00222,0.013086315789473684
152,No carb,24.0,COMM10<DP_rep2.0_passage4.0,0.0,0.0,0.0,0.331349356223176,0.0018422746781115878,0.0,0.002470815450643777,0.0,0.0024491416309012875,0.014608154506437768
153,No carb,0.0,SubCommB74,0.0,0.0,0.0,0.003,0.0,0.003,0.003,0.003,0.0,0.003
154,No carb,24.0,SubCommB74_rep0.0,0.0,0.0,0.0,0.42659424101422894,0.0,0.048337999865129135,0.016860462607053747,0.01013029873895745,0.0,0.01598413918672871
155,No carb,24.0,SubCommB74_rep1.0,0.0,0.0,0.0,0.4416607790204397,0.0,0.01480038565368299,0.019765831083686847,0.007028384111068261,0.0,0.012881372927111454
156,No carb,24.0,SubCommB74_rep2.0,0.0,0.0,0.0,0.28044465614088354,0.0,0.14602481402763018,0.013212357674206771,0.012152542887505693,0.0,0.011251700318809777
