Treatments,Time,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
COMM10<DL,0.0,0.00023303465202032208,0.006374650327532561,0.0013207122173092881,0.0009663713620239661,0.07886192747174536,0.01786340596997767,6.839522028941677e-05,0.0011018796913460443,0.0014426852635873533,0.0019537334385144383
COMM10<DL,24.0,0.001715038294307078,0.10792159384404336,0.029186108331053354,0.01667288595140631,1.9118377075186406,0.325404568227674,0.0002398462712390957,0.023726872674451015,0.03279943321330266,0.05844253924632256
COMM10<DP,0.0,0.0004702046282179974,0.0028950822862222024,0.00208098074282204,0.0036718333981598725,0.0785424695319054,0.00607912744684542,6.469766126888268e-05,0.001955192687690341,0.002446199153291543,0.005780683577510586
COMM10<DP,24.0,0.006384323485823059,0.048556475686915734,0.0538927905198103,0.05086983433539763,1.848965844568245,0.10447508626195191,0.00025391665630924607,0.05220326462371369,0.06303490387687699,0.1605964118838612
COMM10<EL,0.0,0.00042793551911758784,0.0029149432661087016,0.004652621196889329,0.002482307867230876,0.07538237818400254,0.005889748779739001,0.00015849387040280216,0.0009153512980897425,0.0018130000034748777,0.010283220014944552
COMM10<EL,24.0,0.0013347806208692163,0.04195133755397852,0.07631030220065453,0.03822518371823956,2.088954880460043,0.09367973212576,0.0,0.01479849486854268,0.03853291387235698,0.16092666029384115
COMM10<PJ,0.0,0.0025331975017799675,0.005446990734340576,0.0013938637188438802,0.0034307267213877254,0.0826215988435401,0.006793320566842911,4.366527632950991e-05,0.0007433236119456117,0.002074493194643182,0.0055439680878631315
COMM10<PJ,24.0,0.024540544804287613,0.08796183591072967,0.038007484001449265,0.09211588025570569,1.9526295210499363,0.1188456815744617,0.0,0.02848325143879634,0.04383988102702262,0.18942829205787612
COMM10<equal,0.0,0.0005383357442238647,0.00513907062120912,0.0018621438899201793,0.0010543065645110578,0.08662642294316411,0.009988333277747168,0.00012535347166590369,0.0007133636632575539,0.001991519183840002,0.002767052432841712
COMM10<equal,24.0,0.005326706256844439,0.08806836382839754,0.036555736356371646,0.016691011088043585,2.051264790303471,0.19306723707695053,0.0001745789462754138,0.013315919181942854,0.042698037542630955,0.054227649292083645
MonospeciesAC,0.0,0.0,0.0,0.010033333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,2.7572222222222216,0.0,0.0,0.011500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,4.784166666666667,0.0,0.0,0.012566666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,6.784722222222222,0.0,0.0,0.03536666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,8.785,0.0,0.0,0.10983333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,9.697222222222225,0.0,0.0,0.14196666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,11.697777777777775,0.0,0.0,0.17479999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,13.698055555555555,0.0,0.0,0.20783333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,15.698611111111116,0.0,0.0,0.22690000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,17.698611111111113,0.0,0.0,0.3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,19.698888888888884,0.0,0.0,0.22573333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,21.698888888888888,0.0,0.0,0.22580000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,23.13833333,0.0,0.0,0.28250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,28.73583333,0.0,0.0,0.30383333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesAC,51.69388889,0.0,0.0,0.36450000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MonospeciesBH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
MonospeciesBH,2.8169444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.14733333333333334,0.0,0.0,0.0
